final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,fusion_source_mode,duration_seconds,distance_affected_m,agreement_pct,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-000569,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:01:56+02:00,2025-08-27 03:01:56+02:00,1,-17.78942887,177.42703991,-17.78942887,177.42703991,322.0,1850.0,3.0,9.11788,9.11788,135.5693,126.45142,0.06725622983964659,91.57,91.57,84.68,84.68,100.0,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,8.79760275393807,100.0,67.85,100.0,82.32,High,Very High,1,1,1,0,1,1,1,0,0,0,1,6,True,High
LTE-TP-EP-001507,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:47+02:00,2025-08-28 02:52:51+02:00,5,-17.63208727,177.45430274,-17.63173964,177.4543309,167.0,40988.0,41.0,0.548752,3.13528,64.715159,59.624687,0.07865965376056637,88.37,78.32000000000001,98.08,83.086,100.0,72.49600000000001,1,4,0,radio_limited_degradation,normal,statistical_only_retained,4.0,48.50518203156048,20.0,83.1,81.12,82.21,Critical,Very High,2,2,2,2,2,1,1,5,0,0,5,12,True,High
LTE-TP-EP-000858,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:14:38+02:00,2025-08-27 05:14:38+02:00,1,-17.7477968,177.4522131,-17.7477968,177.4522131,50.0,41384.0,41.0,9.189872,9.189872,121.14346,111.95358800000001,0.0758594149448926,91.25,91.25,84.09,84.09,100.0,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,12.182548406833751,100.0,67.4,100.0,82.07,High,Very High,1,1,1,0,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001428,542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,Fiji-Nadi-LTE-DL-D,2025-08-28 02:38:34+02:00,2025-08-28 02:38:36+02:00,3,-17.6308957,177.4441288,-17.6307991,177.4440908,313.0,41384.0,41.0,0.008616,0.023072,121.14346,118.868004,0.000270305415943596,97.83,83.8,96.06,85.82333333333334,100.0,81.33333333333333,1,2,0,rolling_local_drop,normal,statistical_only_retained,2.0,15.120627576792113,33.33333333333333,79.34,85.33,82.03,High,Very High,1,1,1,1,1,0,1,0,0,0,3,6,True,High
LTE-TP-EP-000578,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:04:22+02:00,2025-08-27 03:04:24+02:00,3,-17.7808043,177.4321824,-17.78080948,177.43222762,394.0,40988.0,41.0,0.004448,0.006352,104.02913616106697,74.09292716106697,6.416661762108087e-05,85.76,83.71,95.72,85.21,100.0,81.86666666666666,1,2,0,radio_limited_degradation,normal,statistical_only_retained,2.0,11.413192712090598,33.33333333333333,79.03,85.47,81.92,High,Very High,1,1,0,0,1,0,1,0,0,0,3,4,True,High
LTE-TP-EP-000591,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:16+02:00,2025-08-27 03:06:17+02:00,2,-17.78074862,177.43065911,-17.7807437,177.43059402,394.0,40790.0,41.0,2.11232,3.23268,119.0290425,114.67600250000001,0.03404278214515574,95.84,88.39500000000001,92.43,90.35,100.0,86.0,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,6.965568290301859,50.0,76.11,89.0,81.91,High,Very High,1,1,1,1,1,1,1,0,0,0,2,7,True,High
LTE-TP-EP-001037,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:38+02:00,2025-08-28 00:23:42+02:00,5,-17.737185,177.459908,-17.7371849,177.459908,338.0,1850.0,3.0,0.010752,3.649896,96.10842114583129,78.37158114583129,0.0003270894154848202,94.38,80.524,94.23,76.066,100.0,85.97,1,4,0,ca_underperformance,normal,statistical_only_retained,4.0,0.02171043858867104,20.0,79.58,84.49,81.79,High,Very High,2,2,1,1,2,1,1,0,0,0,5,10,True,High
LTE-TP-EP-001125,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:48:57+02:00,2025-08-28 00:48:58+02:00,2,-17.6489456,177.4432873,-17.6489313,177.4433269,163.0,40790.0,41.0,1.9871039,18.20735195,106.48158917214784,76.7809449968311,0.025227283496670982,85.67,82.31,95.55,78.64,100.0,86.8,1,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,12.411332775312687,50.0,75.49,89.2,81.66,High,Very High,1,1,0,0,1,0,1,0,0,0,2,4,True,High
LTE-TP-EP-001950,542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,Fiji-Nadi-LTE-DL-D,2025-08-28 05:28:25+02:00,2025-08-28 05:28:25+02:00,1,-17.6783773,177.408984,-17.6783773,177.408984,454.0,1850.0,3.0,6.737936,6.737936,79.6243025,72.8863665,0.0846216015518629,90.69,90.69,83.08,83.08,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,6.254486185747984,100.0,66.65,100.0,81.66,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-000518,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,Fiji-Nadi-LTE-DL-D,2025-08-27 02:26:47+02:00,2025-08-27 02:26:49+02:00,3,-17.8070401,177.4181157,-17.8070401,177.4181157,149.0,41384.0,41.0,6.638424,17.795609,121.14346,114.505036,0.05479803862296817,93.68,80.03333333333335,88.51,71.40666666666668,100.0,90.58,2,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,2.0,0.0,66.66666666666666,72.3,92.64,81.46,High,Very High,3,2,1,1,2,2,2,0,0,0,3,13,True,High
LTE-TP-EP-000308,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:40+02:00,2025-08-27 01:30:41+02:00,2,-17.77174732,177.42474428,-17.77165117,177.4248377,394.0,41384.0,41.0,3.655664,15.625636,121.14346,117.487796,0.03017632152821126,96.52,83.3,93.67,77.69,100.0,90.16,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,29.209701741515474,50.0,74.26,90.04,81.36,High,Very High,2,2,1,1,1,1,1,0,0,0,0,9,True,High
LTE-TP-EP-000584,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:05:08+02:00,2025-08-27 03:05:08+02:00,1,-17.78094586,177.43368277,-17.78094586,177.43368277,395.0,40988.0,41.0,1.223552,1.223552,85.9294657539735,84.7059137539735,0.014239027198227647,98.96,98.96,98.11,98.11,100.0,100.0,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_only_retained,0.0,3.4982241871382422,0.0,77.92,85.0,81.11,High,Very High,1,1,1,1,1,0,0,0,0,0,1,5,True,High
LTE-TP-EP-000708,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:15+02:00,2025-08-27 03:41:17+02:00,3,-17.7730863,177.4073744,-17.7729562,177.4073186,135.0,40790.0,41.0,0.01032,5.180536,123.23914189178018,68.55918189178018,0.00016416815304862406,88.42,82.62,93.12,77.45,100.0,88.92999999999999,1,2,0,radio_limited_degradation,normal,statistical_only_retained,2.0,23.602200384699124,33.33333333333333,76.04,87.23,81.08,High,Very High,0,0,0,0,0,1,1,0,0,0,3,2,True,High
LTE-TP-EP-001409,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:35:35+02:00,2025-08-28 02:35:35+02:00,1,-17.6314469,177.4412981,-17.6314469,177.4412981,315.0,41384.0,41.0,6.778192,6.778192,69.35316474212154,62.57497274212154,0.09773442964288082,89.93,89.93,81.69,81.69,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,8.77506909263162,100.0,65.6,100.0,81.08,High,Very High,1,1,1,1,1,1,1,1,0,0,1,7,True,High
LTE-TP-EP-000617,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,Fiji-Nadi-LTE-DL-D,2025-08-27 03:12:45+02:00,2025-08-27 03:12:47+02:00,3,-17.7750392,177.4325465,-17.7749278,177.4326335,129.0,41186.0,41.0,0.025344,19.653336,92.02218995975792,72.36885395975793,0.0005275144108750298,82.03,79.72,87.16,70.32666666666667,100.0,91.2,2,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,2.0,28.917833352229053,66.66666666666666,71.34,92.8,81.0,High,Very High,1,1,0,0,2,2,2,2,0,0,3,8,True,High
LTE-TP-EP-001590,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:13:30+02:00,2025-08-28 03:13:31+02:00,2,-17.6282935,177.4718257,-17.62829378,177.4718262,254.0,41384.0,41.0,0.004208,2.621708,98.07729499999999,92.83808699999999,0.00011136590088230668,94.68,86.39,90.33,86.715,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,5.763787596741695,50.0,74.23,89.0,80.88,High,Very High,1,1,1,1,1,1,1,0,0,0,2,7,True,High
LTE-TP-EP-001495,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:51:32+02:00,2025-08-28 02:51:35+02:00,4,-17.6349871,177.4542609,-17.6351409,177.4542181,167.0,40988.0,41.0,0.47288,1.752016,88.404305,77.572289,0.122528150637008,85.14,81.42,98.34,91.045,93.75,69.6575,1,3,0,radio_limited_degradation,normal,statistical_only_retained,3.0,17.696515294236107,25.0,83.36,77.41,80.69,Critical,High,1,1,0,1,1,1,1,0,0,0,4,6,True,High
LTE-TP-EP-000334,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:41+02:00,2025-08-27 01:35:43+02:00,3,-17.773293,177.4233524,-17.77337597,177.42327195,394.0,40790.0,41.0,0.004808,0.006984,119.0290425,115.4897385,0.00022910449067192247,96.61,80.05666666666667,93.84,79.01333333333334,100.0,81.33333333333333,1,2,0,rolling_local_drop,normal,statistical_only_retained,2.0,38.53832559828549,33.33333333333333,76.75,85.33,80.61,High,Very High,1,1,1,1,1,1,1,0,0,0,3,7,True,High
LTE-TP-EP-001575,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:39+02:00,2025-08-28 03:10:39+02:00,1,-17.627563,177.4689467,-17.627563,177.4689467,254.0,40988.0,41.0,11.078624,11.078624,111.79482125,100.71619725,0.09909782829050322,89.2,89.2,80.37,80.37,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,18.931831344272748,100.0,64.61,100.0,80.54,High,Very High,1,1,0,1,1,1,1,0,0,0,1,6,True,High
LTE-TP-EP-000329,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:45+02:00,2025-08-27 01:34:46+02:00,2,-17.7687544,177.4276981,-17.76875384,177.4276977,394.0,40790.0,41.0,0.006096,6.7902119999999995,118.44779,104.873462,0.00010983397869837968,86.99,84.495,90.19,83.27,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,11.163868497580907,50.0,73.46,89.0,80.46,High,Very High,1,1,0,1,1,1,1,0,0,0,2,6,True,High
LTE-TP-EP-000585,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:05:14+02:00,2025-08-27 03:05:16+02:00,3,-17.7809343,177.43339573,-17.7809278,177.4332135,395.0,40988.0,41.0,0.00336,0.029088,96.71249163425117,74.72529163425116,5.7614606125718675e-05,82.69,82.44,91.44,83.34666666666666,100.0,81.33333333333333,1,2,0,rb_conditioned_underperformance,normal,statistical_only_retained,2.0,19.524554073359326,33.33333333333333,76.3,85.33,80.36,High,Very High,1,1,0,0,1,0,1,0,0,0,3,4,True,High
LTE-TP-EP-000850,542020041221088+20250827151332+Fiji-Nadi-LTE-DL-D!20250827151309,Fiji-Nadi-LTE-DL-D,2025-08-27 05:12:46+02:00,2025-08-27 05:12:47+02:00,2,-17.7531273,177.4542602,-17.7531273,177.4542602,115.0,9310.0,28.0,0.011704,27.4233285,129.49126676519367,74.65631376519367,0.00018902179685857854,83.41,80.185,92.74,75.42,100.0,86.0,1,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,0.0010589982074375893,50.0,73.3,89.0,80.36,High,Very High,0,0,0,0,1,0,1,0,0,0,2,2,True,High
LTE-TP-EP-001038,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:51+02:00,2025-08-28 00:23:54+02:00,4,-17.737185,177.459908,-17.737185,177.459908,338.0,1850.0,3.0,0.000664,2.3934119000000003,103.049195,98.2906672,1.937100819387812e-05,92.14,80.05,91.36,76.595,100.0,84.275,1,3,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_only_retained,3.0,0.011119508138052268,25.0,76.63,84.82,80.32,High,Very High,2,2,1,1,2,1,1,0,0,0,4,10,True,High
LTE-TP-EP-001130,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:42+02:00,2025-08-28 00:49:43+02:00,2,-17.64880843,177.44472512,-17.6488172,177.4447715,163.0,40790.0,41.0,0.00804,7.053707999999999,93.69764039111706,79.59826439111706,0.0001502185727893336,88.3,84.93,89.39,84.055,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,6.918197806956839,50.0,73.18,89.0,80.3,High,Very High,1,1,0,1,1,1,1,0,0,0,2,6,True,High
LTE-TP-EP-000575,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:53+02:00,2025-08-27 03:02:54+02:00,2,-17.78364902,177.42864363,-17.78353625,177.42867203,321.0,1850.0,3.0,7.426568,10.46106,79.6243025,72.1977345,0.09327011687166742,89.75,78.39500000000001,81.37,65.025,100.0,94.735,2,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,24.907245678019564,100.0,64.96,98.68,80.14,High,Very High,2,2,1,1,2,2,2,2,2,0,2,12,True,High
LTE-TP-EP-001371,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:20:04+02:00,2025-08-28 02:20:04+02:00,1,-17.60599143,177.44355627,-17.60599143,177.44355627,141.0,40790.0,41.0,11.868384,11.868384,118.44779,106.57940599999999,0.10019928611584902,88.63,88.63,79.32,79.32,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,0.10286819022327381,100.0,63.83,100.0,80.1,High,Very High,1,1,0,1,1,1,1,0,0,0,1,6,True,High
LTE-TP-EP-000310,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:59+02:00,2025-08-27 01:30:59+02:00,1,-17.7698283,177.42659,-17.7698283,177.42659,394.0,41384.0,41.0,2.466552,2.466552,121.14346,118.676908,0.020360587356511032,97.58,97.58,95.73,95.73,99.85,99.85,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_only_retained,0.0,28.13090175736444,0.0,76.13,84.87,80.07,High,Very High,1,1,1,1,1,0,0,0,0,0,1,5,True,High
LTE-TP-EP-000595,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:58+02:00,2025-08-27 03:06:59+02:00,2,-17.78071471,177.4301838,-17.7807147,177.4301838,394.0,40790.0,41.0,5.86572,23.0537725,122.72866854908222,113.1633225,0.04927973775811899,94.38,81.74,89.79,72.83,100.0,92.64,1,1,0,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,statistical_and_ml_consensus,1.0,0.0022239018398076734,50.0,71.16,90.66,79.93,High,Very High,2,2,1,0,1,1,2,0,0,0,2,9,True,High
LTE-TP-EP-001127,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:13+02:00,2025-08-28 00:49:13+02:00,1,-17.6487992,177.4438233,-17.6487992,177.4438233,163.0,40790.0,41.0,14.437328,14.437328,100.33373220627267,85.89640420627268,0.14389306250781936,88.37,88.37,78.85,78.85,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,5.279162399838094,100.0,63.47,100.0,79.91,High,Very High,1,1,0,1,1,1,1,0,0,0,1,6,True,High
LTE-TP-EP-000692,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,Fiji-Nadi-LTE-DL-D,2025-08-27 03:38:43+02:00,2025-08-27 03:38:45+02:00,3,-17.78062541,177.41386215,-17.78047936,177.41369768,135.0,356.0,1.0,0.0064,3.119816,77.801385,74.681569,0.00030440934219588253,95.1,79.71666666666667,91.1,76.39333333333333,100.0,83.78,1,2,0,rolling_local_drop,normal,statistical_only_retained,2.0,35.896983033788196,33.33333333333333,74.72,85.94,79.77,High,Very High,1,1,1,1,1,0,1,0,0,0,3,6,True,High
LTE-TP-EP-001381,542020041221088+20250828123202+Fiji-Nadi-LTE-DL-D!20250828122853,Fiji-Nadi-LTE-DL-D,2025-08-28 02:27:09+02:00,2025-08-28 02:27:09+02:00,1,-17.6227765,177.4353482,-17.6227765,177.4353482,345.0,40790.0,41.0,10.695448,10.695448,119.0290425,108.3335945,0.08985578456619106,88.3,88.3,81.39,81.39,96.75,96.75,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,10.480227822617186,100.0,65.38,97.24,79.72,High,Very High,1,1,0,1,1,1,1,0,0,0,1,6,True,High
LTE-TP-EP-000593,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:42+02:00,2025-08-27 03:06:42+02:00,1,-17.78071471,177.4301838,-17.78071471,177.4301838,394.0,40790.0,41.0,12.556176,12.556176,119.0290425,106.47286650000001,0.10548833911690082,87.98,87.98,78.15,78.15,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,0.0011119509199038367,100.0,62.95,100.0,79.62,High,Very High,1,1,0,1,1,1,1,0,0,0,1,6,True,High
