dataset,column,family,dtype,full_non_null_count,full_missing_count,full_missing_pct,sample_unique_count,sample_unique_pct,sample_non_null_examples,sample_min,sample_max,sample_mean,sample_std,sample_top_values
drive_raw,Activity.DAB,Activity,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Activity.MSISDN,Activity,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Activity.Round Trip Time,Activity,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Activity.TCP Connection Time,Activity,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Browsing.Access Time,Browsing,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Browsing.DNS Time,Browsing,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Browsing.Data Size,Browsing,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Browsing.Total Time,Browsing,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Browsing.Transfer Time,Browsing,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.CSFB After VoLTE,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.MO VoLTE Call Setup Time,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.MT CSFB Call Setup Time,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.MT CSFB Return Time,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.MT Call Setup Time,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.MT VoLTE Call Setup Time,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.SIP Registration Delay,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,Extra_KPIs.WE WIFI OTP Time,Extra_KPIs,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - CellConfigurations - CellReselectionOffset,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - CellConfigurations - IRAT_FDD_QOffset,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - CellConfigurations - IRAT_QSearch_I,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - CellConfigurations - ServPriorityClass,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - ChannelConfigurations - CCH_T3168,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - ChannelConfigurations - CCH_T3192,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - ChannelConfigurations - CELL_RESELECT_OFFSET,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - ChannelConfigurations - NMO,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - DedicatedChannels(4) - ARFCN,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - DedicatedChannels(4) - Band,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - DedicatedChannels(4) - C2I,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - DedicatedChannels(4) - RxLev,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - DedicatedChannels(4) - Timeslot,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Data_Throughput - GPRS_LLC_BLER_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Data_Throughput - GPRS_LLC_ReTx_Rate_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Data_Throughput - GPRS_LLC_Throughput_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Data_Throughput - GPRS_LLC_Throughput_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Data_Throughput - GPRS_RLC_ReTx_Rate_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Data_Throughput - GPRS_RLC_Throughput_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Data_Throughput - GPRS_RLC_Throughput_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_8PSK_CV_BEP,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_8PSK_Mean_BEP,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_C_Value,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_CodingScheme_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_CodingScheme_UL,GSM,object,0,64949,100.0,0,0.0,[],,,,,{}
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_EDGE_DL_Window_Size,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_EDGE_UL_Window_Size,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_GMSK_CV_BEP,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_GMSK_Mean_BEP,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_Peak_Throughput,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_Radio_Priority,GSM,object,0,64949,100.0,0,0.0,[],,,,,{}
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_TBF_Request_Cause,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_TFI_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_TFI_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_Timeslot_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_Timeslot_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_RMAC_TimingAdvanceIndex,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_Dedicated_Mode - GPRS_SM_Cause,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Delay_Class,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Delivery_Erroneous_SDU,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Delivery_Order,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Guaranteed_Bit_Rate_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Guaranteed_Bit_Rate_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Max_Bit_Rate_DL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Max_Bit_Rate_UL,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Max_SDU_Size,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Mean_Throughput,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Peak_Throughput,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Precedence_Class,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Reliability_Class,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Residual_BER,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_SDU_Error_Ratio,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Traffic_Class,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
drive_raw,GSM - GPRS_SM_QoS - GPRS_SM_QoS_Traffic_Priority,GSM,float64,0,64949,100.0,0,0.0,[],,,,,
