final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,fusion_source_mode,duration_seconds,distance_affected_m,agreement_pct,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-000557,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:01:56+02:00,2025-08-27 03:01:56+02:00,1,-17.78942887,177.42703991,-17.78942887,177.42703991,322.0,1850.0,3.0,9.11788,9.11788,135.5693,126.45142,0.06725622983964659,91.57,91.57,84.68,84.68,100.0,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,8.79760275393807,100.0,67.85,100.0,82.32,High,Very High,1,1,1,0,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000840,542020041221088+20250827151552+Fiji-Nadi-LTE-DL-D!20250827151524,Fiji-Nadi-LTE-DL-D,2025-08-27 05:14:38+02:00,2025-08-27 05:14:38+02:00,1,-17.7477968,177.4522131,-17.7477968,177.4522131,50.0,41384.0,41.0,9.189872,9.189872,121.14346,111.95358800000001,0.0758594149448926,91.25,91.25,84.09,84.09,100.0,100.0,1,0,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,12.182548406833751,100.0,67.4,100.0,82.07,High,Very High,1,1,1,0,1,0,1,0,0,0,0,5,True,High
LTE-TP-EP-001401,542020041221088+20250828124043+Fiji-Nadi-LTE-DL-D!20250828124009,Fiji-Nadi-LTE-DL-D,2025-08-28 02:38:34+02:00,2025-08-28 02:38:36+02:00,3,-17.6308957,177.4441288,-17.6307991,177.4440908,313.0,41384.0,41.0,0.008616,0.023072,121.14346,118.868004,0.000270305415943596,97.83,83.8,96.06,85.82333333333334,100.0,81.33333333333333,1,2,0,rolling_local_drop,normal,statistical_only_retained,2.0,15.120627576792113,33.33333333333333,79.34,85.33,82.03,High,Very High,1,1,1,1,1,0,1,0,0,0,0,6,True,High
LTE-TP-EP-000578,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:16+02:00,2025-08-27 03:06:17+02:00,2,-17.78074862,177.43065911,-17.7807437,177.43059402,394.0,40790.0,41.0,2.11232,3.23268,119.0290425,114.67600250000001,0.03392119059462726,95.84,88.42,92.43,90.4,100.0,86.0,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,6.965568290301859,50.0,76.12,89.0,81.92,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-001016,542020041221088+20250828102746+Fiji-Nadi-LTE-DL-D!20250828102524,Fiji-Nadi-LTE-DL-D,2025-08-28 00:23:38+02:00,2025-08-28 00:23:42+02:00,5,-17.737185,177.459908,-17.7371849,177.459908,338.0,1850.0,3.0,0.010752,3.649896,95.36921043938179,77.63237043938179,0.0003266132260661482,93.84,80.0,94.23,75.966,100.0,84.928,1,4,0,ca_underperformance,normal,statistical_only_retained,4.0,0.02171043858867104,20.0,79.56,84.23,81.66,High,Very High,2,2,1,1,1,1,1,0,0,0,0,9,True,High
LTE-TP-EP-001907,542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,Fiji-Nadi-LTE-DL-D,2025-08-28 05:28:25+02:00,2025-08-28 05:28:25+02:00,1,-17.6783773,177.408984,-17.6783773,177.408984,454.0,1850.0,3.0,6.737936,6.737936,79.6243025,72.8863665,0.0846216015518629,90.69,90.69,83.08,83.08,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,6.254486185747984,100.0,66.65,100.0,81.66,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-000506,542020041221088+20250827132825+Fiji-Nadi-LTE-DL-D!20250827122826,Fiji-Nadi-LTE-DL-D,2025-08-27 02:26:47+02:00,2025-08-27 02:26:49+02:00,3,-17.8070401,177.4181157,-17.8070401,177.4181157,149.0,41384.0,41.0,6.638424,17.795609,121.14346,114.505036,0.05479803862296817,93.68,79.84666666666668,88.51,71.40666666666668,100.0,90.16666666666667,2,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,2.0,0.0,66.66666666666666,72.3,92.54,81.41,High,Very High,3,2,1,1,2,2,2,0,0,0,0,13,True,High
LTE-TP-EP-000302,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:40+02:00,2025-08-27 01:30:41+02:00,2,-17.77174732,177.42474428,-17.77165117,177.4248377,394.0,41384.0,41.0,3.655664,15.625636,121.14346,117.487796,0.03017632152821126,96.52,83.19999999999999,93.67,77.69,100.0,89.935,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,29.209701741515474,50.0,74.26,89.98,81.34,High,Very High,2,2,1,1,1,1,1,0,0,0,0,9,True,High
LTE-TP-EP-000693,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,Fiji-Nadi-LTE-DL-D,2025-08-27 03:41:15+02:00,2025-08-27 03:41:17+02:00,3,-17.7730863,177.4073744,-17.7729562,177.4073186,135.0,40790.0,41.0,0.01032,5.180536,138.2563025,83.57634250000001,0.00016410736238158536,89.36,82.37,93.13,77.02333333333333,99.66,88.90666666666665,1,2,0,radio_limited_degradation,normal,statistical_only_retained,2.0,23.602200384699124,33.33333333333333,75.96,87.02,80.94,High,Very High,0,0,0,0,0,1,1,0,0,0,0,2,True,High
LTE-TP-EP-000604,542020041221088+20250827134607+Fiji-Nadi-LTE-DL-D!20250827131425,Fiji-Nadi-LTE-DL-D,2025-08-27 03:12:45+02:00,2025-08-27 03:12:47+02:00,3,-17.7750392,177.4325465,-17.7749278,177.4326335,129.0,41186.0,41.0,0.025344,19.653336,89.12669226969857,69.47335626969857,0.0005275444982972514,81.22,79.35333333333334,87.16,69.65666666666667,100.0,91.2,2,1,0,radio_limited_degradation,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,2.0,28.917833352229053,66.66666666666666,71.21,92.8,80.92,High,Very High,1,1,0,0,2,2,2,0,0,0,0,8,True,High
LTE-TP-EP-001382,542020041221088+20250828123602+Fiji-Nadi-LTE-DL-D!20250828123538,Fiji-Nadi-LTE-DL-D,2025-08-28 02:35:35+02:00,2025-08-28 02:35:35+02:00,1,-17.6314469,177.4412981,-17.6314469,177.4412981,315.0,41384.0,41.0,6.778192,6.778192,68.44739871216308,61.66920671216308,0.09902775163894603,89.7,89.7,81.27,81.27,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,8.77506909263162,100.0,65.29,100.0,80.91,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-001560,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,Fiji-Nadi-LTE-DL-D,2025-08-28 03:13:30+02:00,2025-08-28 03:13:31+02:00,2,-17.6282935,177.4718257,-17.62829378,177.4718262,254.0,41384.0,41.0,0.004208,2.621708,98.07729499999999,92.83808699999999,0.000111384661709766,94.68,86.39,90.33,86.715,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,5.763787596741695,50.0,74.23,89.0,80.88,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-000328,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:35:41+02:00,2025-08-27 01:35:43+02:00,3,-17.773293,177.4233524,-17.77337597,177.42327195,394.0,40790.0,41.0,0.004808,0.006984,119.0290425,115.4897385,0.00022914866315013068,96.61,80.06,93.84,79.01666666666667,100.0,81.33333333333333,1,2,0,rolling_local_drop,normal,statistical_only_retained,2.0,38.53832559828549,33.33333333333333,76.75,85.33,80.61,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
LTE-TP-EP-001546,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:39+02:00,2025-08-28 03:10:39+02:00,1,-17.627563,177.4689467,-17.627563,177.4689467,254.0,40988.0,41.0,11.078624,11.078624,111.79482125,100.71619725,0.09909782829050322,89.2,89.2,80.37,80.37,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,18.931831344272748,100.0,64.61,100.0,80.54,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000323,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,Fiji-Nadi-LTE-DL-D,2025-08-27 01:34:45+02:00,2025-08-27 01:34:46+02:00,2,-17.7687544,177.4276981,-17.76875384,177.4276977,394.0,40790.0,41.0,0.006096,6.7902119999999995,118.44779,104.873462,0.00011005129173696593,86.99,84.485,90.14,83.245,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,11.163868497580907,50.0,73.43,89.0,80.44,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000563,542020041221088+20250827133907+Fiji-Nadi-LTE-DL-D!20250827130324,Fiji-Nadi-LTE-DL-D,2025-08-27 03:02:53+02:00,2025-08-27 03:02:54+02:00,2,-17.78364902,177.42864363,-17.78353625,177.42867203,321.0,1850.0,3.0,7.426568,10.46106,79.6243025,72.1977345,0.09327011687166742,89.75,78.49000000000001,81.37,65.025,100.0,94.955,2,0,0,ca_underperformance,ml_hgb_strict_causal_temporal_underperformance,statistical_and_ml_consensus,1.0,24.907245678019564,100.0,64.96,98.74,80.16,High,Very High,2,2,1,1,1,2,2,0,0,0,0,11,True,High
LTE-TP-EP-001109,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:42+02:00,2025-08-28 00:49:43+02:00,2,-17.64880843,177.44472512,-17.6488172,177.4447715,163.0,40790.0,41.0,0.00804,7.053707999999999,118.44779,104.34841399999999,0.0001505043233254031,86.49,84.015,89.35,82.39,100.0,86.0,1,1,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,6.918197806956839,50.0,72.83,89.0,80.1,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001343,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:20:04+02:00,2025-08-28 02:20:04+02:00,1,-17.60599143,177.44355627,-17.60599143,177.44355627,141.0,40790.0,41.0,11.868384,11.868384,118.44779,106.57940599999999,0.10019928611584902,88.63,88.63,79.32,79.32,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,0.10286819022327381,100.0,63.83,100.0,80.1,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000572,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:05:08+02:00,2025-08-27 03:05:08+02:00,1,-17.78094586,177.43368277,-17.78094586,177.43368277,395.0,40988.0,41.0,1.223552,1.223552,84.79024660921027,83.56669460921027,0.014430338970934101,97.6,97.6,98.1,98.1,97.0,97.0,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_only_retained,0.0,3.4982241871382422,0.0,77.91,82.45,79.95,High,Very High,1,1,1,1,1,0,0,0,0,0,0,5,True,High
LTE-TP-EP-001106,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:49:13+02:00,2025-08-28 00:49:13+02:00,1,-17.6487992,177.4438233,-17.6487992,177.4438233,163.0,40790.0,41.0,14.437328,14.437328,98.5214656053723,84.08413760537229,0.1465399231658684,88.3,88.3,78.72,78.72,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,5.279162399838094,100.0,63.38,100.0,79.86,High,Very High,1,1,0,1,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-000582,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:58+02:00,2025-08-27 03:06:59+02:00,2,-17.78071471,177.4301838,-17.7807147,177.4301838,394.0,40790.0,41.0,5.86572,23.0537725,121.46526528243992,113.1633225,0.04927973775811899,94.38,81.185,89.79,72.73,100.0,91.525,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,0.0022239018398076734,50.0,71.14,90.38,79.8,High,Very High,2,2,1,0,1,1,1,0,0,0,0,8,True,High
LTE-TP-EP-000428,542020041221088+20250827124539+Fiji-Nadi-LTE-DL-D!20250827120159,Fiji-Nadi-LTE-DL-D,2025-08-27 02:00:44+02:00,2025-08-27 02:00:44+02:00,1,-17.77345692,177.38093898,-17.77345692,177.38093898,155.0,500.0,1.0,17.004375,17.004375,163.3932817743917,146.3889067743917,0.10407022134165286,87.98,87.98,78.14,78.14,100.0,100.0,1,0,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,2.6280730918859825,100.0,62.94,100.0,79.62,High,Very High,1,1,0,0,1,1,1,0,0,0,0,5,True,High
LTE-TP-EP-000341,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,Fiji-Nadi-LTE-DL-D,2025-08-27 01:38:16+02:00,2025-08-27 01:38:17+02:00,2,-17.78281581,177.42136009,-17.78286546,177.42125108,133.0,41186.0,41.0,4.38052,16.120012499999998,105.7221075,101.3415875,0.0414342856341565,95.66,77.83,92.11,75.33500000000001,100.0,80.88,1,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,26.012823732731007,50.0,72.93,87.72,79.59,High,Very High,2,2,1,1,1,1,1,0,0,0,0,9,True,High
LTE-TP-EP-001341,542020041221088+20250828122702+Fiji-Nadi-LTE-DL-D!20250828122042,Fiji-Nadi-LTE-DL-D,2025-08-28 02:18:40+02:00,2025-08-28 02:18:40+02:00,1,-17.6029344,177.4487953,-17.6029344,177.4487953,185.0,40790.0,41.0,12.765928,12.765928,119.0290425,106.2631145,0.10725053089459238,87.78,87.78,77.79,77.79,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,,100.0,62.68,100.0,79.47,High,Very High,1,1,0,1,1,0,1,0,0,0,0,5,True,High
LTE-TP-EP-001564,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,Fiji-Nadi-LTE-DL-D,2025-08-28 03:15:12+02:00,2025-08-28 03:15:12+02:00,1,-17.6263931,177.4652617,-17.6263931,177.4652617,254.0,41384.0,41.0,12.9854555,12.9854555,121.14346,108.1580045,0.1071907265980351,87.64,87.64,77.52,77.52,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,5.892109504916266,100.0,62.48,100.0,79.36,High,Very High,1,1,0,1,1,0,1,0,0,0,0,5,True,High
LTE-TP-EP-000171,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,Fiji-Nadi-LTE-DL-D,2025-08-27 00:47:17+02:00,2025-08-27 00:47:19+02:00,3,-17.77303182,177.4561704,-17.7727849,177.4562233,128.0,40988.0,41.0,0.032608,14.597,111.79482125,89.70265225,0.0005714471476668113,83.03,77.79333333333334,90.75,73.41333333333334,100.0,83.14666666666666,1,2,0,radio_limited_degradation,normal,statistical_only_retained,2.0,28.11961840893106,33.33333333333333,73.93,85.79,79.27,High,Very High,1,1,0,0,1,0,1,0,0,0,0,4,True,High
LTE-TP-EP-001478,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:47+02:00,2025-08-28 02:52:51+02:00,5,-17.63208727,177.45430274,-17.63173964,177.4543309,167.0,40988.0,41.0,0.548752,3.13528,65.18053926862757,60.09006726862757,0.07809803443050256,86.3,77.064,98.08,83.14,95.06,69.638,0,5,0,radio_limited_degradation,normal,statistical_only_retained,4.0,48.50518203156048,0.0,83.11,74.45,79.21,Critical,High,2,2,2,2,1,1,0,0,0,0,0,10,True,High
LTE-TP-EP-000583,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:07:07+02:00,2025-08-27 03:07:08+02:00,2,-17.7807147,177.4301838,-17.7807147,177.4301838,394.0,40790.0,41.0,0.016104,11.8458045,119.0290425,95.3535375,0.0003172865927992848,80.94,80.405,88.26,75.83,100.0,86.0,1,1,0,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,1.0,0.0011119509199038367,50.0,70.91,89.0,79.05,High,Very High,1,1,0,0,1,0,1,0,0,0,0,4,True,High
LTE-TP-EP-000304,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,Fiji-Nadi-LTE-DL-D,2025-08-27 01:30:59+02:00,2025-08-27 01:30:59+02:00,1,-17.7698283,177.42659,-17.7698283,177.42659,394.0,41384.0,41.0,2.466552,2.466552,121.14346,118.676908,0.020360587356511032,96.22,96.22,95.73,95.73,96.82,96.82,0,1,0,ca_underperformance,ml_severe_quantile_p75_resource_underperformance,statistical_only_retained,0.0,28.13090175736444,0.0,76.13,82.3,78.91,High,Very High,1,1,1,1,1,0,0,0,0,0,0,5,True,High
LTE-TP-EP-001009,542020041221088+20250828102346+Fiji-Nadi-LTE-DL-D!20250828102312,Fiji-Nadi-LTE-DL-D,2025-08-28 00:22:00+02:00,2025-08-28 00:22:02+02:00,3,-17.7371848,177.4599081,-17.7371848,177.4599081,338.0,1850.0,3.0,0.04236,0.066208,103.049195,94.839475,0.0009632570641125346,91.8,84.01666666666667,85.49,85.33666666666666,100.0,82.39999999999999,1,2,0,radio_limited_degradation,normal,statistical_only_retained,2.0,0.0,33.33333333333333,73.43,85.6,78.9,High,Very High,1,1,1,0,1,1,1,0,0,0,0,6,True,High
LTE-TP-EP-001081,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,Fiji-Nadi-LTE-DL-D,2025-08-28 00:44:59+02:00,2025-08-28 00:45:01+02:00,3,-17.63571369,177.43134255,-17.6360463,177.4315022,354.0,1850.0,3.0,1.779528,7.396448,135.5693,133.789772,0.013126334649511358,95.9,84.67666666666668,97.01,88.93666666666667,94.55,79.47333333333334,0,3,0,ca_underperformance,normal,statistical_only_retained,2.0,54.14123044118476,0.0,80.48,76.6,78.73,Critical,High,3,3,2,3,1,0,0,0,0,0,0,12,True,High
LTE-TP-EP-001574,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:17:21+02:00,2025-08-28 03:17:21+02:00,1,-17.6248077,177.4658012,-17.6248077,177.4658012,254.0,41384.0,41.0,8.000208,8.000208,62.58239408193626,54.58218608193626,0.12783480270067163,86.73,86.73,75.87,75.87,100.0,100.0,1,0,0,ca_underperformance,ml_quantile_p75_resource_underperformance,statistical_and_ml_consensus,0.0,0.005394184216630952,100.0,61.24,100.0,78.68,High,Very High,1,1,1,1,1,1,1,0,0,0,0,7,True,High
